FORMATION_DATE,BLOCK_TYPE,SELECTED_PAIR_NUMBER,PAIR_ID,COMPANY_A,COMPANY_B,SSD,SSD_RANK,FORMATION_START,FORMATION_END,FORMATION_OBSERVATIONS,NORMALIZATION_ANCHOR_DATE,ANCHOR_TRI_A,ANCHOR_TRI_B,FORMATION_SEGMENT_A,FORMATION_SEGMENT_B,FORMATION_SPREAD_MEAN,FORMATION_SPREAD_STD_DDOF1,ENTRY_Z,UPPER_ENTRY_SPREAD,LOWER_ENTRY_SPREAD,EXIT_SPREAD,TRADING_START,TRADING_END,STRUCTURAL_BREAK_DATE_IN_TRADING,EFFECTIVE_LAST_COMMON_TRADING_DATE,FORCED_EXIT_REASON_IF_STILL_OPEN,MAX_FORMATION_NORMALIZATION_ERROR_A,MAX_FORMATION_NORMALIZATION_ERROR_B,PAIR_GROSS_CAPITAL_WEIGHT,ABS_WEIGHT_PER_LEG
2023-07-31,DEVELOPMENT,3,ABBOTINDIA__ALKEM,ABBOTINDIA,ALKEM,1.1450163296655669,4,2022-08-01,2023-07-31,247,2022-08-01,367.9374092306118,226.75738350440523,ABBOTINDIA_SEG1,ALKEM_SEG1,0.013832871266027658,0.06680128561096535,2.0,0.14743544248795837,-0.11976969995590304,0.013832871266027658,2023-08-01,2024-01-31,,2024-01-31,WINDOW_END,2.220446049250313e-16,2.220446049250313e-16,0.25,0.125
2023-07-31,DEVELOPMENT,4,BIOCON__IPCALAB,BIOCON,IPCALAB,1.2753009925507093,6,2022-08-01,2023-07-31,247,2022-08-01,362.5816247788962,273.7258738915591,BIOCON_SEG1,IPCALAB_SEG1,4.342621544469023e-05,0.07200103112261799,2.0,0.1440454884606807,-0.14395863602979128,4.342621544469023e-05,2023-08-01,2024-01-31,,2024-01-31,WINDOW_END,2.220446049250313e-16,1.1102230246251565e-16,0.25,0.125
2024-01-31,DEVELOPMENT,1,BIOCON__DIVISLAB,BIOCON,DIVISLAB,1.1231386575126925,2,2023-02-01,2024-01-31,246,2023-02-01,281.0828443062788,306.2617751911077,BIOCON_SEG1,DIVISLAB_SEG1,-0.009436071955348015,0.06704354210608213,2.0,0.12465101225681624,-0.14352315616751227,-0.009436071955348015,2024-02-01,2024-07-31,,2024-07-31,WINDOW_END,2.220446049250313e-16,2.220446049250313e-16,0.25,0.125
2024-01-31,DEVELOPMENT,2,CIPLA__LAURUSLABS,CIPLA,LAURUSLABS,1.1234308687391503,3,2023-02-01,2024-01-31,246,2023-02-01,163.64018354217046,357.5982316063384,CIPLA_SEG1,LAURUSLABS_SEG1,-0.013562030575020636,0.06633816936504966,2.0,0.11911430815507869,-0.14623836930511996,-0.013562030575020636,2024-02-01,2024-07-31,,2024-07-31,WINDOW_END,2.220446049250313e-16,2.220446049250313e-16,0.25,0.125
2024-01-31,DEVELOPMENT,3,GRANULES__SUNPHARMA,GRANULES,SUNPHARMA,1.1960802824515928,5,2023-02-01,2024-01-31,246,2023-02-01,202.53211383416647,130.7395619302234,GRANULES_SEG1,SUNPHARMA_SEG1,0.029766481806406498,0.06318465314910572,2.0,0.15613578810461795,-0.09660282449180495,0.029766481806406498,2024-02-01,2024-07-31,,2024-07-31,WINDOW_END,2.220446049250313e-16,2.220446049250313e-16,0.25,0.125
2024-01-31,DEVELOPMENT,4,ALKEM__TORNTPHARM,ALKEM,TORNTPHARM,2.263022222767288,13,2023-02-01,2024-01-31,246,2023-02-01,214.0706278486877,228.9864370242913,ALKEM_SEG1,TORNTPHARM_SEG1,0.0356908187958244,0.08920645452014635,2.0,0.21410372783611709,-0.1427220902444683,0.0356908187958244,2024-02-01,2024-07-31,,2024-07-31,WINDOW_END,2.220446049250313e-16,2.220446049250313e-16,0.25,0.125
2024-07-31,OOS,1,ABBOTINDIA__DRREDDY,ABBOTINDIA,DRREDDY,0.640279320983205,1,2023-08-01,2024-07-31,245,2023-08-01,440.67193371323714,192.68328436981685,ABBOTINDIA_SEG1,DRREDDY_SEG1,0.012795257723032815,0.04959542297076974,2.0,0.1119861036645723,-0.08639558821850667,0.012795257723032815,2024-08-01,2025-01-31,,2025-01-31,WINDOW_END,2.220446049250313e-16,2.220446049250313e-16,0.25,0.125
2024-07-31,OOS,2,SUNPHARMA__TORNTPHARM,SUNPHARMA,TORNTPHARM,1.0275260546135287,2,2023-08-01,2024-07-31,245,2023-08-01,148.91128882811932,299.72237478018894,SUNPHARMA_SEG1,TORNTPHARM_SEG1,-0.012074356644707235,0.06375566458149162,2.0,0.115436972518276,-0.13958568580769048,-0.012074356644707235,2024-08-01,2025-01-31,,2025-01-31,WINDOW_END,2.220446049250313e-16,2.220446049250313e-16,0.25,0.125
2024-07-31,OOS,3,BIOCON__DIVISLAB,BIOCON,DIVISLAB,1.3166302103385168,3,2023-08-01,2024-07-31,245,2023-08-01,301.7341982896739,332.04931135083086,BIOCON_SEG1,DIVISLAB_SEG1,0.020578985253639846,0.07050386644994244,2.0,0.16158671815352474,-0.12042874764624503,0.020578985253639846,2024-08-01,2025-01-31,,2025-01-31,WINDOW_END,2.220446049250313e-16,2.220446049250313e-16,0.25,0.125
2024-07-31,OOS,4,CIPLA__LAURUSLABS,CIPLA,LAURUSLABS,1.546398464296909,4,2023-08-01,2024-07-31,245,2023-08-01,188.35128183136223,384.88414158346006,CIPLA_SEG1,LAURUSLABS_SEG1,-0.0012049796159756788,0.07960050689268221,2.0,0.15799603416938873,-0.1604059934013401,-0.0012049796159756788,2024-08-01,2025-01-31,,2025-01-31,WINDOW_END,2.220446049250313e-16,2.220446049250313e-16,0.25,0.125
2025-01-31,OOS,1,ABBOTINDIA__DRREDDY,ABBOTINDIA,DRREDDY,0.5006364558204572,1,2024-02-01,2025-01-31,248,2024-02-01,476.4473565786762,203.7708906258049,ABBOTINDIA_SEG1,DRREDDY_SEG1,0.017483683424376482,0.04147229784505884,2.0,0.10042827911449416,-0.0654609122657412,0.017483683424376482,2025-02-03,2025-07-31,,2025-07-31,WINDOW_END,2.220446049250313e-16,2.220446049250313e-16,0.25,0.125
2025-01-31,OOS,2,SUNPHARMA__TORNTPHARM,SUNPHARMA,TORNTPHARM,0.8744272288453044,4,2024-02-01,2025-01-31,248,2024-02-01,183.35707648393085,379.6584152433703,SUNPHARMA_SEG1,TORNTPHARM_SEG1,-0.015522804187512621,0.05743046424870663,2.0,0.09933812430990065,-0.1303837326849259,-0.015522804187512621,2025-02-03,2025-07-31,,2025-07-31,WINDOW_END,2.220446049250313e-16,2.220446049250313e-16,0.25,0.125
2025-01-31,OOS,3,ALKEM__CIPLA,ALKEM,CIPLA,1.0404952570274824,5,2024-02-01,2025-01-31,248,2024-02-01,347.98251693654817,221.8064719593412,ALKEM_SEG1,CIPLA_SEG1,0.032707304124576134,0.056021715596523185,2.0,0.1447507353176225,-0.07933612706847024,0.032707304124576134,2025-02-03,2025-07-31,,2025-07-31,WINDOW_END,2.220446049250313e-16,2.220446049250313e-16,0.25,0.125
2025-01-31,OOS,4,IPCALAB__LUPIN,IPCALAB,LUPIN,2.109463311319634,11,2024-02-01,2025-01-31,248,2024-02-01,307.7349814639411,85.91747505793766,IPCALAB_SEG1,LUPIN_SEG1,-0.024858357648164103,0.08899380638432919,2.0,0.15312925512049427,-0.20284597041682248,-0.024858357648164103,2025-02-03,2025-07-31,,2025-07-31,WINDOW_END,2.220446049250313e-16,2.220446049250313e-16,0.25,0.125
2025-07-31,OOS,1,LUPIN__SUNPHARMA,LUPIN,SUNPHARMA,0.5116324748816545,1,2024-08-01,2025-07-31,249,2024-08-01,111.3527019217776,225.319252650577,LUPIN_SEG1,SUNPHARMA_SEG1,0.03262543141322129,0.0315328937273759,2.0,0.09569121886797309,-0.030440356041530517,0.03262543141322129,2025-08-01,2026-01-30,,2026-01-30,WINDOW_END,2.220446049250313e-16,2.220446049250313e-16,0.25,0.125
2025-07-31,OOS,2,BIOCON__TORNTPHARM,BIOCON,TORNTPHARM,1.1488430350789054,7,2024-08-01,2025-07-31,249,2024-08-01,419.01789532861466,489.402726454737,BIOCON_SEG1,TORNTPHARM_SEG1,-0.0397169272971481,0.055214460577819424,2.0,0.07071199385849075,-0.15014584845278695,-0.0397169272971481,2025-08-01,2026-01-30,,2026-01-30,WINDOW_END,2.220446049250313e-16,2.220446049250313e-16,0.25,0.125
2025-07-31,OOS,3,ALKEM__CIPLA,ALKEM,CIPLA,1.275978038087732,9,2024-08-01,2025-07-31,249,2024-08-01,380.2692133100209,247.14961765829463,ALKEM_SEG1,CIPLA_SEG1,0.02721832543824685,0.06634190416040445,2.0,0.15990213375905574,-0.10546548288256205,0.02721832543824685,2025-08-01,2026-01-30,,2026-01-30,WINDOW_END,2.220446049250313e-16,2.220446049250313e-16,0.25,0.125
2025-07-31,OOS,4,AUROPHARMA__GRANULES,AUROPHARMA,GRANULES,1.413425149773695,10,2024-08-01,2025-07-31,249,2024-08-01,170.91169803320832,441.9527626849617,AUROPHARMA_SEG1,GRANULES_SEG1,0.015336426939230503,0.07391306079609648,2.0,0.16316254853142348,-0.13248969465296245,0.015336426939230503,2025-08-01,2026-01-30,,2026-01-30,WINDOW_END,2.220446049250313e-16,2.220446049250313e-16,0.25,0.125
2026-01-30,OOS,1,LUPIN__SUNPHARMA,LUPIN,SUNPHARMA,0.3768874609383807,1,2025-02-01,2026-01-30,245,2025-02-03,115.85047660712752,228.65595333698388,LUPIN_SEG1,SUNPHARMA_SEG1,0.01134463263122369,0.0376217037117001,2.0,0.0865880400546239,-0.06389877479217651,0.01134463263122369,2026-02-02,2026-07-31,,2026-07-31,WINDOW_END,2.220446049250313e-16,2.220446049250313e-16,0.25,0.125
2026-01-30,OOS,2,DRREDDY__ZYDUS,DRREDDY,ZYDUS,0.822309581059385,5,2025-02-01,2026-01-30,245,2025-02-03,205.8900661915628,312.9108928912355,DRREDDY_SEG1,ZYDUS_SEG1,0.04505368007713986,0.03649613888058178,2.0,0.11804595783830342,-0.027938597684023694,0.04505368007713986,2026-02-02,2026-07-31,,2026-07-31,WINDOW_END,2.220446049250313e-16,2.220446049250313e-16,0.25,0.125
2026-01-30,OOS,3,CIPLA__DIVISLAB,CIPLA,DIVISLAB,0.9766968698570946,7,2025-02-01,2026-01-30,245,2025-02-03,228.99614205942532,544.4654535796019,CIPLA_SEG1,DIVISLAB_SEG1,-0.0013795237861161259,0.0632530247387091,2.0,0.12512652569130206,-0.12788557326353434,-0.0013795237861161259,2026-02-02,2026-07-31,,2026-07-31,WINDOW_END,2.220446049250313e-16,2.220446049250313e-16,0.25,0.125
2026-01-30,OOS,4,ALKEM__TORNTPHARM,ALKEM,TORNTPHARM,1.2375573376594278,12,2025-02-01,2026-01-30,245,2025-02-03,364.50704446309385,487.7310742116446,ALKEM_SEG1,TORNTPHARM_SEG1,-0.053333939229427474,0.047072172289814515,2.0,0.040810405350201556,-0.1474782838090565,-0.053333939229427474,2026-02-02,2026-07-31,,2026-07-31,WINDOW_END,2.220446049250313e-16,2.220446049250313e-16,0.25,0.125
