DATE,COMPANY_ID,SYMBOL,COMPANY,SERIES,ISIN,OPEN,HIGH,LOW,CLOSE,LAST,PREV_CLOSE,TOTAL_TRADED_QTY,TOTAL_TRADED_VALUE,TOTAL_TRADES,SOURCE_FORMAT,SOURCE_YEAR
2023-03-22,LUPIN,LUPIN,Lupin,EQ,INE326A01037,650.25,662.0,649.0,658.85,661.7,649.4,279093,182897530.05,10556,LEGACY,2023.0
2023-03-22,NATCOPHARM,NATCOPHARM,Natco Pharma,EQ,INE987B01026,548.0,553.5,540.0,548.55,547.0,547.4,913407,500836313.05,9504,LEGACY,2023.0
2023-03-22,PEL,PEL,Piramal Enterprises,EQ,INE140A01024,677.95,687.5,671.25,673.65,673.45,678.75,1060325,720416363.65,30483,LEGACY,2023.0
2023-03-22,PFIZER,PFIZER,Pfizer,EQ,INE182A01018,3540.0,3540.0,3504.4,3525.45,3540.0,3530.95,7663,26998689.7,1928,LEGACY,2023.0
2023-03-22,PPLPHARMA,PPLPHARMA,Piramal Pharma,EQ,INE0DK501011,69.05,70.45,68.2,68.45,68.5,68.7,3761247,259157877.6,15808,LEGACY,2023.0
2023-03-22,SANOFI,SANOFI,Sanofi India,EQ,INE058A01010,5718.05,5739.95,5700.0,5704.5,5704.95,5715.8,8142,46472389.0,1908,LEGACY,2023.0
2023-03-22,STAR,STAR,Strides Pharma Science,EQ,INE939A01011,275.5,291.4,271.55,284.9,284.0,273.05,725765,205492535.0,14940,LEGACY,2023.0
2023-03-22,SUNPHARMA,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,957.0,974.4,956.6,972.05,971.8,956.2,1626129,1569572053.8,49357,LEGACY,2023.0
2023-03-22,TORNTPHARM,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1517.85,1524.8,1501.55,1518.6,1521.75,1515.0,178301,269474716.7,15453,LEGACY,2023.0
2023-03-22,WOCKPHARMA,WOCKPHARMA,Wockhardt,EQ,INE049B01025,172.9,174.75,172.05,173.75,173.0,171.1,552547,95885450.0,7780,LEGACY,2023.0
2023-03-22,ZYDUS,ZYDUSLIFE,Zydus Lifesciences,EQ,INE010B01027,479.0,483.7,473.35,478.65,479.05,478.35,904657,432449333.55,21881,LEGACY,2023.0
2023-03-23,ABBOTINDIA,ABBOTINDIA,Abbott India,EQ,INE358A01014,21500.0,21653.95,21352.5,21540.2,21525.0,21491.65,9237,199238854.0,3635,LEGACY,2023.0
2023-03-23,AJANTPHARM,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1223.0,1235.0,1212.2,1229.9,1233.0,1220.8,65120,79668491.65,13149,LEGACY,2023.0
2023-03-23,ALKEM,ALKEM,Alkem Laboratories,EQ,INE540L01014,3196.15,3196.15,3138.0,3149.75,3150.0,3213.2,186735,588844669.15,22401,LEGACY,2023.0
2023-03-23,APLLTD,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,494.45,498.95,485.7,489.65,492.0,497.4,47297,23208829.45,4711,LEGACY,2023.0
2023-03-23,AUROPHARMA,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,479.0,488.0,475.75,486.15,485.0,478.75,2085444,1009102183.45,34234,LEGACY,2023.0
2023-03-23,BIOCON,BIOCON,Biocon,EQ,INE376G01013,203.7,207.8,201.05,207.0,207.1,203.7,6145350,1257474726.0,37391,LEGACY,2023.0
2023-03-23,CIPLA,CIPLA,Cipla,EQ,INE059A01026,868.0,870.9,861.25,869.1,868.6,863.4,1865868,1616846659.9,52234,LEGACY,2023.0
2023-03-23,DIVISLAB,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,2790.65,2817.45,2785.75,2803.1,2807.0,2790.65,193035,540758031.9,21171,LEGACY,2023.0
2023-03-23,DRREDDY,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01023,4479.0,4499.5,4430.55,4446.95,4460.0,4474.95,483674,2165327120.35,34243,LEGACY,2023.0
2023-03-23,GLAND,GLAND,Gland Pharma,EQ,INE068V01023,1243.0,1290.0,1233.85,1284.1,1281.0,1245.8,844256,1074850713.95,39183,LEGACY,2023.0
2023-03-23,GLAXO,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,1284.95,1299.5,1275.8,1295.55,1295.0,1283.15,21937,28269418.85,4935,LEGACY,2023.0
2023-03-23,GLENMARK,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,437.0,441.0,432.8,436.75,437.05,435.9,1142540,498949068.0,18736,LEGACY,2023.0
2023-03-23,GRANULES,GRANULES,Granules India,EQ,INE101D01020,285.75,287.0,279.45,280.7,280.9,287.55,400036,113033360.75,6222,LEGACY,2023.0
2023-03-23,IPCALAB,IPCALAB,IPCA Laboratories,EQ,INE571A01038,781.25,791.45,779.4,784.4,784.0,782.85,230059,181026246.25,11064,LEGACY,2023.0
2023-03-23,JBCHEPHARM,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01028,1961.6,1974.9,1946.9,1968.75,1970.4,1958.05,42377,82889148.2,3569,LEGACY,2023.0
2023-03-23,LAURUSLABS,LAURUSLABS,Laurus Labs,EQ,INE947Q01028,305.85,306.9,302.15,303.2,303.5,305.2,734526,223372230.45,11268,LEGACY,2023.0
2023-03-23,LUPIN,LUPIN,Lupin,EQ,INE326A01037,660.35,663.0,646.65,648.55,648.8,658.85,1304892,854486924.3,38083,LEGACY,2023.0
2023-03-23,NATCOPHARM,NATCOPHARM,Natco Pharma,EQ,INE987B01026,547.0,553.0,541.75,548.45,548.9,548.55,251023,137360659.2,8875,LEGACY,2023.0
2023-03-23,PEL,PEL,Piramal Enterprises,EQ,INE140A01024,671.0,676.15,662.0,666.1,666.0,673.65,1260716,842038554.65,43138,LEGACY,2023.0
2023-03-23,PFIZER,PFIZER,Pfizer,EQ,INE182A01018,3516.0,3551.95,3502.1,3520.55,3513.05,3525.45,9331,32904675.4,2856,LEGACY,2023.0
2023-03-23,PPLPHARMA,PPLPHARMA,Piramal Pharma,EQ,INE0DK501011,68.65,70.4,67.55,69.85,69.95,68.45,4596056,317984858.3,14920,LEGACY,2023.0
2023-03-23,SANOFI,SANOFI,Sanofi India,EQ,INE058A01010,5704.95,5727.85,5669.0,5681.0,5683.0,5704.5,10322,58722026.85,2724,LEGACY,2023.0
2023-03-23,STAR,STAR,Strides Pharma Science,EQ,INE939A01011,286.4,286.4,280.55,281.55,281.3,284.9,164993,46504222.1,4346,LEGACY,2023.0
2023-03-23,SUNPHARMA,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,975.0,982.95,972.0,977.65,977.95,972.05,1857923,1817981219.45,52643,LEGACY,2023.0
2023-03-23,TORNTPHARM,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1518.6,1540.0,1513.65,1531.2,1534.05,1518.6,87774,134076257.25,8783,LEGACY,2023.0
2023-03-23,WOCKPHARMA,WOCKPHARMA,Wockhardt,EQ,INE049B01025,174.4,175.15,170.45,170.95,170.9,173.75,478637,82654421.55,7233,LEGACY,2023.0
2023-03-23,ZYDUS,ZYDUSLIFE,Zydus Lifesciences,EQ,INE010B01027,479.05,484.6,478.35,482.3,481.5,478.65,831785,400658419.65,24575,LEGACY,2023.0
2023-03-24,ABBOTINDIA,ABBOTINDIA,Abbott India,EQ,INE358A01014,21540.2,21678.0,21056.35,21128.9,21120.0,21540.2,5596,119457694.5,2288,LEGACY,2023.0
2023-03-24,AJANTPHARM,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1140.4,1212.4,1131.7,1184.3,1185.0,1229.9,268170,316713659.0,27307,LEGACY,2023.0
2023-03-24,ALKEM,ALKEM,Alkem Laboratories,EQ,INE540L01014,3150.0,3202.0,3145.0,3153.75,3169.7,3149.75,63939,202897315.45,10012,LEGACY,2023.0
2023-03-24,APLLTD,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,489.65,492.7,483.0,484.75,483.0,489.65,48915,23906458.7,8997,LEGACY,2023.0
2023-03-24,AUROPHARMA,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,486.0,503.0,485.0,500.45,499.9,486.15,4123319,2050506512.85,80494,LEGACY,2023.0
2023-03-24,BIOCON,BIOCON,Biocon,EQ,INE376G01013,207.0,207.0,196.65,198.7,197.05,207.0,6907260,1389121170.4,51614,LEGACY,2023.0
2023-03-24,CIPLA,CIPLA,Cipla,EQ,INE059A01026,869.1,879.0,866.15,877.25,878.4,869.1,3166046,2768408482.3,41497,LEGACY,2023.0
2023-03-24,DIVISLAB,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,2817.2,2828.15,2795.0,2807.0,2804.75,2803.1,291918,820109843.2,20605,LEGACY,2023.0
2023-03-24,DRREDDY,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01023,4449.95,4498.0,4449.95,4464.15,4455.1,4446.95,225394,1007737641.85,28614,LEGACY,2023.0
2023-03-24,GLAND,GLAND,Gland Pharma,EQ,INE068V01023,1275.0,1323.3,1226.0,1282.2,1287.0,1284.1,1229621,1562563287.7,56151,LEGACY,2023.0
2023-03-24,GLAXO,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,1295.55,1306.6,1271.1,1288.45,1282.1,1295.55,37487,48211885.05,6323,LEGACY,2023.0
2023-03-24,GLENMARK,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,433.05,444.95,423.95,425.7,426.0,436.75,1094792,472183814.6,19268,LEGACY,2023.0
2023-03-24,GRANULES,GRANULES,Granules India,EQ,INE101D01020,281.05,283.4,278.6,282.35,282.0,280.7,702832,197665017.8,8846,LEGACY,2023.0
2023-03-24,IPCALAB,IPCALAB,IPCA Laboratories,EQ,INE571A01038,781.1,788.5,778.7,781.45,780.0,784.4,63407,49634624.95,4848,LEGACY,2023.0
2023-03-24,JBCHEPHARM,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01028,1952.0,1974.75,1952.0,1968.5,1967.0,1968.75,15498,30489748.0,3635,LEGACY,2023.0
2023-03-24,LAURUSLABS,LAURUSLABS,Laurus Labs,EQ,INE947Q01028,303.2,304.75,298.0,299.35,298.9,303.2,1094973,330582971.4,19029,LEGACY,2023.0
2023-03-24,LUPIN,LUPIN,Lupin,EQ,INE326A01037,651.0,654.85,638.35,640.0,639.25,648.55,721966,467546648.2,15516,LEGACY,2023.0
2023-03-24,NATCOPHARM,NATCOPHARM,Natco Pharma,EQ,INE987B01026,551.15,551.15,532.6,536.2,537.7,548.45,248101,134477745.35,11557,LEGACY,2023.0
2023-03-24,PEL,PEL,Piramal Enterprises,EQ,INE140A01024,669.0,670.8,645.0,649.65,646.45,666.1,1256550,827192009.6,43033,LEGACY,2023.0
2023-03-24,PFIZER,PFIZER,Pfizer,EQ,INE182A01018,3521.5,3546.1,3514.0,3523.2,3530.0,3520.55,5759,20302043.95,1267,LEGACY,2023.0
2023-03-24,PPLPHARMA,PPLPHARMA,Piramal Pharma,EQ,INE0DK501011,69.9,70.35,67.55,67.75,67.75,69.85,2194665,150593202.9,8998,LEGACY,2023.0
2023-03-24,SANOFI,SANOFI,Sanofi India,EQ,INE058A01010,5700.0,5709.2,5650.0,5660.4,5658.3,5681.0,11873,67276522.45,3703,LEGACY,2023.0
2023-03-24,STAR,STAR,Strides Pharma Science,EQ,INE939A01011,283.0,283.0,273.1,274.75,275.15,281.55,140381,38875188.0,3810,LEGACY,2023.0
2023-03-24,SUNPHARMA,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,977.6,979.0,968.0,972.85,973.0,977.65,1534322,1494288345.25,65531,LEGACY,2023.0
2023-03-24,TORNTPHARM,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1531.0,1537.35,1508.85,1517.9,1521.35,1531.2,110379,167833464.65,13463,LEGACY,2023.0
2023-03-24,WOCKPHARMA,WOCKPHARMA,Wockhardt,EQ,INE049B01025,171.1,171.75,160.0,161.05,161.3,170.95,1786619,293531328.75,17193,LEGACY,2023.0
2023-03-24,ZYDUS,ZYDUSLIFE,Zydus Lifesciences,EQ,INE010B01027,483.5,487.0,478.8,480.7,480.05,482.3,938602,453746429.0,21250,LEGACY,2023.0
2023-03-27,ABBOTINDIA,ABBOTINDIA,Abbott India,EQ,INE358A01014,21160.0,21617.95,21138.3,21426.75,21400.0,21128.9,16299,349526075.8,4189,LEGACY,2023.0
2023-03-27,AJANTPHARM,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1184.3,1188.95,1167.0,1175.25,1177.0,1184.3,35428,41589897.4,4864,LEGACY,2023.0
2023-03-27,ALKEM,ALKEM,Alkem Laboratories,EQ,INE540L01014,3170.3,3265.0,3157.85,3227.95,3220.0,3153.75,171827,555458247.25,17460,LEGACY,2023.0
2023-03-27,APLLTD,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,483.0,491.6,478.6,489.05,488.0,484.75,274697,133865492.85,9850,LEGACY,2023.0
2023-03-27,AUROPHARMA,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,500.55,519.0,500.1,511.4,509.25,500.45,5489577,2816759945.85,88005,LEGACY,2023.0
2023-03-27,BIOCON,BIOCON,Biocon,EQ,INE376G01013,199.05,207.9,198.85,206.65,205.5,198.7,11575501,2376941669.35,86057,LEGACY,2023.0
2023-03-27,CIPLA,CIPLA,Cipla,EQ,INE059A01026,881.05,891.35,876.05,889.3,889.55,877.25,3986238,3533455834.9,72124,LEGACY,2023.0
2023-03-27,DIVISLAB,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,2809.95,2859.9,2808.0,2829.2,2833.0,2807.0,435250,1235170455.5,44731,LEGACY,2023.0
2023-03-27,DRREDDY,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01023,4490.0,4528.65,4465.05,4485.65,4486.0,4464.15,351914,1583466061.95,32739,LEGACY,2023.0
2023-03-27,GLAND,GLAND,Gland Pharma,EQ,INE068V01023,1288.6,1329.8,1233.3,1261.95,1267.95,1282.2,994931,1285970166.7,45423,LEGACY,2023.0
2023-03-27,GLAXO,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,1281.6,1289.75,1262.5,1268.5,1270.8,1288.45,23853,30378577.7,3775,LEGACY,2023.0
2023-03-27,GLENMARK,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,424.0,442.5,424.0,439.35,439.0,425.7,1652089,720189573.05,32363,LEGACY,2023.0
2023-03-27,GRANULES,GRANULES,Granules India,EQ,INE101D01020,282.35,286.5,278.7,283.65,283.0,282.35,1362843,387439351.8,11746,LEGACY,2023.0
2023-03-27,IPCALAB,IPCALAB,IPCA Laboratories,EQ,INE571A01038,781.45,796.95,778.8,790.05,790.25,781.45,319315,252483389.55,18823,LEGACY,2023.0
2023-03-27,JBCHEPHARM,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01028,1968.5,1985.0,1936.0,1950.0,1942.0,1968.5,21305,41860747.7,5546,LEGACY,2023.0
2023-03-27,LAURUSLABS,LAURUSLABS,Laurus Labs,EQ,INE947Q01028,299.35,301.7,295.0,297.8,297.0,299.35,1724856,514943695.35,25908,LEGACY,2023.0
2023-03-27,LUPIN,LUPIN,Lupin,EQ,INE326A01037,644.0,673.75,641.75,658.75,659.55,640.0,3965489,2632060965.95,74728,LEGACY,2023.0
2023-03-27,NATCOPHARM,NATCOPHARM,Natco Pharma,EQ,INE987B01026,538.15,550.1,530.55,548.35,548.0,536.2,391115,212338032.05,11709,LEGACY,2023.0
2023-03-27,PEL,PEL,Piramal Enterprises,EQ,INE140A01024,650.3,655.45,641.0,649.6,647.85,649.65,1519828,985776252.7,42311,LEGACY,2023.0
2023-03-27,PFIZER,PFIZER,Pfizer,EQ,INE182A01018,3523.15,3525.0,3470.05,3486.3,3475.0,3523.2,12489,43647598.1,3555,LEGACY,2023.0
2023-03-27,PPLPHARMA,PPLPHARMA,Piramal Pharma,EQ,INE0DK501011,68.0,68.0,64.2,64.95,64.4,67.75,3803398,250330492.9,11527,LEGACY,2023.0
2023-03-27,SANOFI,SANOFI,Sanofi India,EQ,INE058A01010,5675.0,5675.4,5622.4,5645.85,5635.0,5660.4,18642,105261966.45,4266,LEGACY,2023.0
2023-03-27,STAR,STAR,Strides Pharma Science,EQ,INE939A01011,275.15,287.9,273.15,280.5,280.2,274.75,819062,231813508.1,16199,LEGACY,2023.0
2023-03-27,SUNPHARMA,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,980.0,990.95,963.0,983.45,981.2,972.85,2473222,2431239232.85,73823,LEGACY,2023.0
2023-03-27,TORNTPHARM,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1517.9,1545.95,1513.55,1535.85,1529.0,1517.9,115904,178147438.45,8350,LEGACY,2023.0
2023-03-27,WOCKPHARMA,WOCKPHARMA,Wockhardt,EQ,INE049B01025,161.95,161.95,150.3,151.2,151.2,161.05,3452676,532519258.05,29019,LEGACY,2023.0
2023-03-27,ZYDUS,ZYDUSLIFE,Zydus Lifesciences,EQ,INE010B01027,475.25,486.6,475.05,481.9,479.7,480.7,843623,407863699.75,20410,LEGACY,2023.0
2023-03-28,ABBOTINDIA,ABBOTINDIA,Abbott India,EQ,INE358A01014,21426.0,21678.7,21306.55,21595.05,21640.0,21426.75,11054,238331263.2,2805,LEGACY,2023.0
2023-03-28,AJANTPHARM,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1179.9,1179.9,1145.45,1160.4,1160.8,1175.25,41123,47794581.85,7045,LEGACY,2023.0
2023-03-28,ALKEM,ALKEM,Alkem Laboratories,EQ,INE540L01014,3231.9,3259.9,3201.6,3240.8,3219.15,3227.95,56411,181777687.2,10081,LEGACY,2023.0
2023-03-28,APLLTD,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,487.0,490.0,477.0,478.55,478.5,489.05,119691,57515342.5,9334,LEGACY,2023.0
2023-03-28,AUROPHARMA,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,510.8,514.05,498.35,511.45,510.0,511.4,2316841,1172320722.1,39590,LEGACY,2023.0
2023-03-28,BIOCON,BIOCON,Biocon,EQ,INE376G01013,206.65,206.8,199.25,202.5,202.15,206.65,4260256,859061665.25,47027,LEGACY,2023.0
2023-03-28,CIPLA,CIPLA,Cipla,EQ,INE059A01026,891.8,894.25,886.4,889.5,889.3,889.3,3623017,3224100075.75,72751,LEGACY,2023.0
2023-03-28,DIVISLAB,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,2838.15,2843.55,2775.0,2806.45,2811.75,2829.2,353223,989483849.0,33429,LEGACY,2023.0
2023-03-28,DRREDDY,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01023,4498.95,4547.1,4480.0,4526.8,4541.55,4485.65,366938,1661473559.7,33588,LEGACY,2023.0
2023-03-28,GLAND,GLAND,Gland Pharma,EQ,INE068V01023,1268.3,1292.0,1245.0,1254.65,1250.9,1261.95,302303,379597483.05,19087,LEGACY,2023.0
2023-03-28,GLAXO,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,1261.1,1278.0,1250.0,1274.75,1278.0,1268.5,30112,38119465.35,4629,LEGACY,2023.0
2023-03-28,GLENMARK,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,441.55,451.9,438.3,449.55,451.0,439.35,1788498,799625741.05,35165,LEGACY,2023.0
2023-03-28,GRANULES,GRANULES,Granules India,EQ,INE101D01020,283.65,284.45,270.3,270.95,270.6,283.65,1640402,455773876.2,18509,LEGACY,2023.0
2023-03-28,IPCALAB,IPCALAB,IPCA Laboratories,EQ,INE571A01038,789.3,794.0,781.25,791.55,790.0,790.05,511498,404176568.35,16405,LEGACY,2023.0
2023-03-28,JBCHEPHARM,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01028,1942.5,1965.95,1938.55,1960.2,1959.9,1950.0,21957,42879581.75,4108,LEGACY,2023.0
2023-03-28,LAURUSLABS,LAURUSLABS,Laurus Labs,EQ,INE947Q01028,297.8,298.8,288.8,289.75,289.0,297.8,1505740,440159197.65,24915,LEGACY,2023.0
2023-03-28,LUPIN,LUPIN,Lupin,EQ,INE326A01037,661.9,661.9,640.95,644.4,646.0,658.75,998013,645451129.1,25989,LEGACY,2023.0
2023-03-28,NATCOPHARM,NATCOPHARM,Natco Pharma,EQ,INE987B01026,547.5,562.5,544.85,551.1,548.7,548.35,625438,348271592.25,22443,LEGACY,2023.0
2023-03-28,PEL,PEL,Piramal Enterprises,EQ,INE140A01024,653.0,653.05,630.45,634.65,634.7,649.6,1274274,813361511.45,39453,LEGACY,2023.0
2023-03-28,PFIZER,PFIZER,Pfizer,EQ,INE182A01018,3475.0,3493.15,3408.0,3442.5,3434.0,3486.3,15221,52377478.5,3852,LEGACY,2023.0
2023-03-28,PPLPHARMA,PPLPHARMA,Piramal Pharma,EQ,INE0DK501011,65.1,65.45,63.1,63.95,63.75,64.95,4895002,313084482.1,16945,LEGACY,2023.0
2023-03-28,SANOFI,SANOFI,Sanofi India,EQ,INE058A01010,5634.0,5639.85,5600.0,5627.5,5625.0,5645.85,15776,88647950.9,4337,LEGACY,2023.0
2023-03-28,STAR,STAR,Strides Pharma Science,EQ,INE939A01011,281.75,284.35,281.0,282.75,284.0,280.5,237235,66968977.7,5057,LEGACY,2023.0
2023-03-28,SUNPHARMA,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,987.0,987.8,976.3,984.2,983.8,983.45,1394675,1369024857.8,64605,LEGACY,2023.0
2023-03-28,TORNTPHARM,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1541.05,1550.6,1525.55,1543.9,1543.45,1535.85,110149,169450942.5,10668,LEGACY,2023.0
2023-03-28,WOCKPHARMA,WOCKPHARMA,Wockhardt,EQ,INE049B01025,152.7,154.35,148.3,149.3,149.0,151.2,1231242,185461879.9,17645,LEGACY,2023.0
2023-03-28,ZYDUS,ZYDUSLIFE,Zydus Lifesciences,EQ,INE010B01027,481.9,489.0,478.2,484.75,483.95,481.9,707818,342029082.8,14409,LEGACY,2023.0
2023-03-29,ABBOTINDIA,ABBOTINDIA,Abbott India,EQ,INE358A01014,21600.0,21881.85,21592.85,21770.05,21766.75,21595.05,9818,213649534.45,3269,LEGACY,2023.0
2023-03-29,AJANTPHARM,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1155.1,1221.95,1155.1,1209.0,1206.0,1160.4,137024,161123439.3,16554,LEGACY,2023.0
2023-03-29,ALKEM,ALKEM,Alkem Laboratories,EQ,INE540L01014,3240.0,3311.0,3230.15,3300.3,3300.15,3240.8,71738,235578105.25,9484,LEGACY,2023.0
2023-03-29,APLLTD,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,477.0,482.8,462.3,468.65,471.0,478.55,242515,114160180.8,15674,LEGACY,2023.0
2023-03-29,AUROPHARMA,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,510.0,513.35,504.65,509.65,508.0,511.45,1309603,666528338.3,26324,LEGACY,2023.0
2023-03-29,BIOCON,BIOCON,Biocon,EQ,INE376G01013,202.0,204.0,199.65,201.6,203.5,202.5,11020214,2221625332.8,57477,LEGACY,2023.0
2023-03-29,CIPLA,CIPLA,Cipla,EQ,INE059A01026,893.95,896.6,885.35,887.7,888.5,889.5,3049688,2709159776.45,57988,LEGACY,2023.0
2023-03-29,DIVISLAB,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,2810.0,2840.0,2792.7,2820.25,2840.0,2806.45,370527,1041951165.1,31695,LEGACY,2023.0
2023-03-29,DRREDDY,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01023,4549.45,4575.0,4522.15,4567.8,4565.05,4526.8,416707,1898444072.65,43384,LEGACY,2023.0
2023-03-29,GLAND,GLAND,Gland Pharma,EQ,INE068V01023,1254.0,1280.45,1232.95,1257.8,1274.0,1254.65,773942,968132982.55,38476,LEGACY,2023.0
2023-03-29,GLAXO,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,1274.45,1287.0,1262.9,1275.7,1276.0,1274.75,25234,32090992.5,5112,LEGACY,2023.0
2023-03-29,GLENMARK,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,449.55,451.5,444.3,445.45,447.0,449.55,1069507,477394911.0,23249,LEGACY,2023.0
2023-03-29,GRANULES,GRANULES,Granules India,EQ,INE101D01020,268.5,275.0,267.75,273.25,274.0,270.95,1073323,292257199.15,14562,LEGACY,2023.0
2023-03-29,IPCALAB,IPCALAB,IPCA Laboratories,EQ,INE571A01038,792.0,794.85,781.75,786.45,783.0,791.55,365256,287577840.55,20671,LEGACY,2023.0
2023-03-29,JBCHEPHARM,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01028,1955.55,1967.9,1917.05,1954.7,1957.8,1960.2,46972,91621678.2,9600,LEGACY,2023.0
2023-03-29,LAURUSLABS,LAURUSLABS,Laurus Labs,EQ,INE947Q01028,288.85,297.9,286.0,297.05,296.75,289.75,2051696,602859406.55,27530,LEGACY,2023.0
2023-03-29,LUPIN,LUPIN,Lupin,EQ,INE326A01037,644.4,659.0,643.2,652.4,653.0,644.4,946826,617872057.75,28195,LEGACY,2023.0
2023-03-29,NATCOPHARM,NATCOPHARM,Natco Pharma,EQ,INE987B01026,551.45,559.8,547.0,555.7,558.0,551.1,671877,371591161.05,16278,LEGACY,2023.0
2023-03-29,PEL,PEL,Piramal Enterprises,EQ,INE140A01024,638.0,669.0,638.0,665.1,665.15,634.65,2972108,1952448048.2,60293,LEGACY,2023.0
2023-03-29,PFIZER,PFIZER,Pfizer,EQ,INE182A01018,3440.05,3525.0,3408.0,3502.6,3486.0,3442.5,14183,49056237.1,3980,LEGACY,2023.0
2023-03-29,PPLPHARMA,PPLPHARMA,Piramal Pharma,EQ,INE0DK501011,64.25,67.9,63.2,67.05,67.15,63.95,5046563,337165246.1,19879,LEGACY,2023.0
2023-03-29,SANOFI,SANOFI,Sanofi India,EQ,INE058A01010,5620.1,5650.0,5600.0,5613.65,5600.0,5627.5,37984,213355059.1,7650,LEGACY,2023.0
2023-03-29,STAR,STAR,Strides Pharma Science,EQ,INE939A01011,282.15,296.4,280.0,291.75,290.35,282.75,298891,85683769.25,7599,LEGACY,2023.0
2023-03-29,SUNPHARMA,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,985.65,996.5,979.0,991.9,992.0,984.2,3045795,3009185891.5,79811,LEGACY,2023.0
2023-03-29,TORNTPHARM,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1545.0,1560.0,1523.05,1539.5,1556.8,1543.9,185137,284608648.3,22609,LEGACY,2023.0
2023-03-29,WOCKPHARMA,WOCKPHARMA,Wockhardt,EQ,INE049B01025,150.1,153.75,145.15,150.9,151.0,149.3,1627712,243402254.55,18310,LEGACY,2023.0
2023-03-29,ZYDUS,ZYDUSLIFE,Zydus Lifesciences,EQ,INE010B01027,487.1,493.15,483.5,490.35,489.6,484.75,1275317,622391281.2,27778,LEGACY,2023.0
2023-03-31,ABBOTINDIA,ABBOTINDIA,Abbott India,EQ,INE358A01014,21766.0,22160.6,21703.15,22064.85,22000.0,21770.05,9427,207467642.35,4212,LEGACY,2023.0
2023-03-31,AJANTPHARM,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1215.0,1215.0,1190.15,1208.8,1207.0,1209.0,32049,38569193.9,6109,LEGACY,2023.0
2023-03-31,ALKEM,ALKEM,Alkem Laboratories,EQ,INE540L01014,3312.7,3414.35,3296.3,3396.1,3399.3,3300.3,248234,838738434.4,22764,LEGACY,2023.0
