DATE,COMPANY_ID,SYMBOL,COMPANY,SERIES,ISIN,OPEN,HIGH,LOW,CLOSE,LAST,PREV_CLOSE,TOTAL_TRADED_QTY,TOTAL_TRADED_VALUE,TOTAL_TRADES,SOURCE_FORMAT,SOURCE_YEAR,CA_EVENT_TYPE,CA_LEDGER_IDS,CA_ORIGINAL_EX_DATES,CASH_DIVIDEND_PER_SHARE,SAME_STOCK_SHARE_MULTIPLIER,RIGHTS_NEW_SHARES,RIGHTS_EXISTING_SHARES,RIGHTS_ISSUE_PRICE,STRUCTURAL_BREAK_FLAG,STRUCTURAL_BREAK_EVENT_DATE,MAX_EVENT_APPLY_LAG_DAYS,RAW_PREV_DATE_UNSEGMENTED,RAW_PREV_CLOSE_UNSEGMENTED,RAW_PRICE_RETURN,SEGMENT_NUMBER,SEGMENT_ID,TR_PREV_DATE,TR_PREV_CLOSE,DAYS_SINCE_PREV_OBS,CA_ADJUSTED_REFERENCE_PRICE,RIGHTS_BENEFIT_PER_POST_SHARE,RIGHTS_NSE_ADJUSTMENT_FACTOR,TOTAL_RETURN,TOTAL_RETURN_INDEX
2023-01-12,PPLPHARMA,PPLPHARMA,Piramal Pharma,EQ,INE0DK501011,116.65,117.65,115.25,115.9,115.85,116.7,2035069,236114110.65,17058,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-11,116.7,-0.006855184233076295,1,PPLPHARMA_SEG1,2023-01-11,116.7,1.0,116.7,,,-0.006855184233076295,66.22857142857146
2023-01-12,SANOFI,SANOFI,Sanofi India,EQ,INE058A01010,5660.0,5715.0,5639.3,5696.85,5694.0,5639.3,4235,24102635.25,1746,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-11,5639.3,0.010205167307999252,1,SANOFI_SEG1,2023-01-11,5639.3,1.0,5639.3,,,0.010205167307999252,166.76940974731528
2023-01-12,STAR,STAR,Strides Pharma Science,EQ,INE939A01011,343.5,344.0,333.0,334.45,335.9,343.75,255977,86587265.7,6850,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-11,343.75,-0.027054545454545442,2,STAR_SEG2,2023-01-11,343.75,1.0,343.75,,,-0.027054545454545442,53.06574821161888
2023-01-12,SUNPHARMA,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,1031.95,1035.45,1021.15,1032.85,1031.55,1028.0,1641398,1687947431.65,87399,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-11,1028.0,0.004717898832684808,1,SUNPHARMA_SEG1,2023-01-11,1028.0,1.0,1028.0,,,0.004717898832684808,133.05188347584124
2023-01-12,TORNTPHARM,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1552.0,1558.95,1535.75,1546.5,1550.0,1551.95,90974,140706450.15,12379,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-11,1551.95,-0.0035117110731660572,1,TORNTPHARM_SEG1,2023-01-11,1551.95,1.0,1551.95,,,-0.0035117110731660572,230.5817976677084
2023-01-12,WOCKPHARMA,WOCKPHARMA,Wockhardt,EQ,INE049B01025,227.0,227.4,223.5,224.1,224.25,226.5,445606,100157825.6,6200,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-11,226.5,-0.010596026490066301,1,WOCKPHARMA_SEG1,2023-01-11,226.5,1.0,226.5,,,-0.010596026490066301,15.366782524179849
2023-01-12,ZYDUS,ZYDUSLIFE,Zydus Lifesciences,EQ,INE010B01027,452.05,457.3,444.15,448.15,448.8,452.35,1554796,699934783.15,28968,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-11,452.35,-0.009284845805239361,1,ZYDUS_SEG1,2023-01-11,452.35,1.0,452.35,,,-0.009284845805239361,143.95434150989874
2023-01-13,ABBOTINDIA,ABBOTINDIA,Abbott India,EQ,INE358A01014,22130.05,22337.95,22031.0,22282.2,22241.0,22162.55,7274,161608890.95,2368,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,22162.55,0.005398746985342484,1,ABBOTINDIA_SEG1,2023-01-12,22162.55,1.0,22162.55,,,0.005398746985342484,404.43193321313896
2023-01-13,AJANTPHARM,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1189.0,1191.65,1173.4,1177.8,1176.05,1189.6,26808,31634480.0,4235,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,1189.6,-0.009919300605245374,1,AJANTPHARM_SEG1,2023-01-12,1189.6,1.0,1189.6,,,-0.009919300605245374,139.5185730692943
2023-01-13,ALKEM,ALKEM,Alkem Laboratories,EQ,INE540L01014,3066.7,3076.15,2998.5,3025.25,3021.0,3061.3,65561,198463649.2,7348,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,3061.3,-0.011776042857609581,1,ALKEM_SEG1,2023-01-12,3061.3,1.0,3061.3,,,-0.011776042857609581,213.70330046667743
2023-01-13,APLLTD,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,559.0,560.0,554.0,555.2,555.0,557.4,29296,16276772.05,2068,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,557.4,-0.003946896304269698,1,APLLTD_SEG1,2023-01-12,557.4,1.0,557.4,,,-0.003946896304269698,87.47496366280205
2023-01-13,AUROPHARMA,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,446.35,448.1,430.3,435.15,435.3,446.35,1954518,851084549.1,37774,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,446.35,-0.025092416265262818,1,AUROPHARMA_SEG1,2023-01-12,446.35,1.0,446.35,,,-0.025092416265262818,51.35042009479558
2023-01-13,BIOCON,BIOCON,Biocon,EQ,INE376G01013,250.3,253.0,246.25,252.05,253.0,250.3,2003170,498617608.6,26567,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,250.3,0.006991610067918597,1,BIOCON_SEG1,2023-01-12,250.3,1.0,250.3,,,0.006991610067918597,295.5650016996144
2023-01-13,CIPLA,CIPLA,Cipla,EQ,INE059A01026,1064.0,1070.6,1053.25,1067.75,1068.85,1061.15,1089004,1158186781.65,39447,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,1061.15,0.006219667342034496,1,CIPLA_SEG1,2023-01-12,1061.15,1.0,1061.15,,,0.006219667342034496,169.3007179663316
2023-01-13,DIVISLAB,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,3321.85,3359.35,3307.5,3351.7,3352.15,3305.3,273260,911654967.25,31203,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,3305.3,0.014038060085317383,1,DIVISLAB_SEG1,2023-01-12,3305.3,1.0,3305.3,,,0.014038060085317383,305.7919156077977
2023-01-13,DRREDDY,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01023,4324.0,4341.7,4290.0,4320.4,4323.5,4310.6,246926,1067769581.85,24423,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,4310.6,0.0022734654108476082,1,DRREDDY_SEG1,2023-01-12,4310.6,1.0,4310.6,,,0.0022734654108476082,145.76763062337406
2023-01-13,GLAND,GLAND,Gland Pharma,EQ,INE068V01023,1507.0,1510.25,1449.0,1454.7,1454.6,1498.4,766442,1123456589.7,44244,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,1498.4,-0.029164442071543006,1,GLAND_SEG1,2023-01-12,1498.4,1.0,1498.4,,,-0.029164442071543006,79.94833887499661
2023-01-13,GLAXO,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,1320.0,1320.0,1301.0,1304.7,1306.0,1317.05,16471,21552480.75,3068,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,1317.05,-0.009377016817888384,1,GLAXO_SEG1,2023-01-12,1317.05,1.0,1317.05,,,-0.009377016817888384,92.76953105356847
2023-01-13,GLENMARK,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,423.0,423.2,414.55,420.15,420.45,421.9,455551,190714302.9,8936,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,421.9,-0.004147902346527621,1,GLENMARK_SEG1,2023-01-12,421.9,1.0,421.9,,,-0.004147902346527621,46.891478711699165
2023-01-13,GRANULES,GRANULES,Granules India,EQ,INE101D01020,319.9,321.0,312.6,318.35,318.3,318.05,666459,211030217.3,13890,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,318.05,0.0009432479169941832,1,GRANULES_SEG1,2023-01-12,318.05,1.0,318.05,,,0.0009432479169941832,221.18730167789678
2023-01-13,IPCALAB,IPCALAB,IPCA Laboratories,EQ,INE571A01038,868.6,872.85,863.4,870.7,872.85,868.6,70613,61298621.05,4581,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,868.6,0.0024176836288281045,1,IPCALAB_SEG1,2023-01-12,868.6,1.0,868.6,,,0.0024176836288281045,239.98765459392493
2023-01-13,JBCHEPHARM,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01028,1955.0,1969.1,1927.05,1957.15,1956.0,1959.3,16321,31846086.85,2594,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,1959.3,-0.00109733067932416,1,JBCHEPHARM_SEG1,2023-01-12,1959.3,1.0,1959.3,,,-0.00109733067932416,761.4333033758552
2023-01-13,LAURUSLABS,LAURUSLABS,Laurus Labs,EQ,INE947Q01028,360.4,362.25,354.0,357.2,357.4,360.4,1614466,575857941.25,24747,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,360.4,-0.008879023307436174,1,LAURUSLABS_SEG1,2023-01-12,360.4,1.0,360.4,,,-0.008879023307436174,382.32292226813547
2023-01-13,LUPIN,LUPIN,Lupin,EQ,INE326A01037,757.0,758.8,749.15,755.75,755.2,754.35,434291,327609737.6,17371,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,754.35,0.0018559024325577322,1,LUPIN_SEG1,2023-01-12,754.35,1.0,754.35,,,0.0018559024325577322,42.71277822454393
2023-01-13,NATCOPHARM,NATCOPHARM,Natco Pharma,EQ,INE987B01026,559.65,562.25,549.65,553.6,552.5,558.1,100006,55423077.1,5553,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,558.1,-0.008063071134205346,1,NATCOPHARM_SEG1,2023-01-12,558.1,1.0,558.1,,,-0.008063071134205346,102.11342843818481
2023-01-13,PEL,PEL,Piramal Enterprises,EQ,INE140A01024,837.0,840.0,823.35,837.1,836.0,836.85,421082,350751749.3,15856,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,836.85,0.0002987393200692967,2,PEL_SEG2,2023-01-12,836.85,1.0,836.85,,,0.0002987393200692967,78.70810023036061
2023-01-13,PFIZER,PFIZER,Pfizer,EQ,INE182A01018,4255.0,4298.1,4190.0,4214.1,4214.85,4254.3,6167,26151665.8,1618,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,4254.3,-0.009449263098512017,1,PFIZER_SEG1,2023-01-12,4254.3,1.0,4254.3,,,-0.009449263098512017,199.50365995455766
2023-01-13,PPLPHARMA,PPLPHARMA,Piramal Pharma,EQ,INE0DK501011,116.35,118.4,116.0,117.4,117.35,115.9,1300848,152665453.15,9481,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,115.9,0.012942191544434767,1,PPLPHARMA_SEG1,2023-01-12,115.9,1.0,115.9,,,0.012942191544434767,67.08571428571432
2023-01-13,SANOFI,SANOFI,Sanofi India,EQ,INE058A01010,5696.0,5700.0,5650.0,5664.9,5650.0,5696.85,2715,15390893.1,1108,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,5696.85,-0.0056083625161275075,1,SANOFI_SEG1,2023-01-12,5696.85,1.0,5696.85,,,-0.0056083625161275075,165.8341064408517
2023-01-13,STAR,STAR,Strides Pharma Science,EQ,INE939A01011,334.45,339.25,330.85,336.45,336.25,334.45,237706,79553068.95,7096,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,334.45,0.005979967110180784,2,STAR_SEG2,2023-01-12,334.45,1.0,334.45,,,0.005979967110180784,53.383079640601494
2023-01-13,SUNPHARMA,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,1031.15,1035.0,1020.15,1031.6,1031.05,1032.85,1491367,1534713373.4,86162,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,1032.85,-0.001210243500992414,1,SUNPHARMA_SEG1,2023-01-12,1032.85,1.0,1032.85,,,-0.001210243500992414,132.89085829856978
2023-01-13,TORNTPHARM,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1552.45,1555.2,1532.05,1550.8,1550.5,1546.5,139622,215313551.0,11512,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,1546.5,0.002780472033624193,1,TORNTPHARM_SEG1,2023-01-12,1546.5,1.0,1546.5,,,0.002780472033624193,231.22292390758625
2023-01-13,WOCKPHARMA,WOCKPHARMA,Wockhardt,EQ,INE049B01025,224.0,225.4,222.55,223.85,223.4,224.1,360301,80616417.4,5938,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,224.1,-0.001115573404730008,1,WOCKPHARMA_SEG1,2023-01-12,224.1,1.0,224.1,,,-0.001115573404730008,15.349639750279604
2023-01-13,ZYDUS,ZYDUSLIFE,Zydus Lifesciences,EQ,INE010B01027,449.3,449.3,440.2,441.35,440.65,448.15,950057,420771182.65,14565,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-12,448.15,-0.01517349101863208,1,ZYDUS_SEG1,2023-01-12,448.15,1.0,448.15,,,-0.01517349101863208,141.77005160190518
2023-01-16,ABBOTINDIA,ABBOTINDIA,Abbott India,EQ,INE358A01014,22300.2,22344.35,21970.1,22041.45,22035.0,22282.2,6699,148384277.9,2178,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,22282.2,-0.010804588415865624,1,ABBOTINDIA_SEG1,2023-01-13,22282.2,3.0,22282.2,,,-0.010804588415865624,400.0622126325381
2023-01-16,AJANTPHARM,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1177.0,1204.0,1167.2,1176.65,1177.0,1177.8,104966,123384133.0,5783,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,1177.8,-0.0009763966717607486,1,AJANTPHARM_SEG1,2023-01-13,1177.8,3.0,1177.8,,,-0.0009763966717607486,139.38234759890062
2023-01-16,ALKEM,ALKEM,Alkem Laboratories,EQ,INE540L01014,3020.0,3063.8,3020.0,3039.7,3031.0,3025.25,16445,50053939.55,3764,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,3025.25,0.0047764647549788375,1,ALKEM_SEG1,2023-01-13,3025.25,3.0,3025.25,,,0.0047764647549788375,214.72404674937917
2023-01-16,APLLTD,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,557.95,558.9,551.0,552.2,552.5,555.2,30221,16728720.1,2414,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,555.2,-0.005403458213256496,1,APLLTD_SEG1,2023-01-13,555.2,3.0,555.2,,,-0.005403458213256496,87.00229635194397
2023-01-16,AUROPHARMA,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,436.45,447.8,434.25,446.5,446.0,435.15,1437903,637297885.2,28922,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,435.15,0.026082959898885427,1,AUROPHARMA_SEG1,2023-01-13,435.15,3.0,435.15,,,0.026082959898885427,52.689791042919055
2023-01-16,BIOCON,BIOCON,Biocon,EQ,INE376G01013,253.0,254.0,249.0,250.45,250.4,252.05,1312173,329249020.8,14478,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,252.05,-0.006347946835945306,1,BIOCON_SEG1,2023-01-13,252.05,3.0,252.05,,,-0.006347946835945306,293.68877078225916
2023-01-16,CIPLA,CIPLA,Cipla,EQ,INE059A01026,1070.5,1074.7,1051.0,1059.6,1060.5,1067.75,825308,873585111.6,33543,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,1067.75,-0.007632872863498119,1,CIPLA_SEG1,2023-01-13,1067.75,3.0,1067.75,,,-0.007632872863498119,168.00846711039566
2023-01-16,DIVISLAB,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,3362.2,3367.7,3316.5,3333.2,3335.0,3351.7,123326,411403957.1,18647,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,3351.7,-0.005519587075215604,1,DIVISLAB_SEG1,2023-01-13,3351.7,3.0,3351.7,,,-0.005519587075215604,304.1040705027035
2023-01-16,DRREDDY,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01023,4339.7,4352.75,4290.05,4326.05,4328.3,4320.4,89311,385303916.6,13796,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,4320.4,0.0013077492824740133,1,DRREDDY_SEG1,2023-01-13,4320.4,3.0,4320.4,,,0.0013077492824740133,145.9582581377297
2023-01-16,GLAND,GLAND,Gland Pharma,EQ,INE068V01023,1462.0,1464.9,1436.1,1444.6,1441.95,1454.7,419775,606345251.6,26787,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,1454.7,-0.006943012304942653,1,GLAND_SEG1,2023-01-13,1454.7,3.0,1454.7,,,-0.006943012304942653,79.39325657442778
2023-01-16,GLAXO,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,1306.7,1308.5,1298.55,1302.15,1300.05,1304.7,10687,13918392.65,1859,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,1304.7,-0.0019544722924810243,1,GLAXO_SEG1,2023-01-13,1304.7,3.0,1304.7,,,-0.0019544722924810243,92.58821557553783
2023-01-16,GLENMARK,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,419.1,424.85,416.1,420.1,420.8,420.15,293141,123015219.05,5905,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,420.15,-0.00011900511721996132,1,GLENMARK_SEG1,2023-01-13,420.15,3.0,420.15,,,-0.00011900511721996132,46.88589838577846
2023-01-16,GRANULES,GRANULES,Granules India,EQ,INE101D01020,316.5,318.85,312.4,314.55,314.9,318.35,666051,209526777.25,11066,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,318.35,-0.0119365478247212,1,GRANULES_SEG1,2023-01-13,318.35,3.0,318.35,,,-0.0119365478247212,218.5470888731975
2023-01-16,IPCALAB,IPCALAB,IPCA Laboratories,EQ,INE571A01038,872.2,878.45,860.4,866.1,870.0,870.7,82383,71670847.3,5662,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,870.7,-0.005283105547260858,1,IPCALAB_SEG1,2023-01-13,870.7,3.0,870.7,,,-0.005283105547260858,238.71977448466563
2023-01-16,JBCHEPHARM,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01028,1957.15,1968.9,1939.95,1956.35,1948.9,1957.15,9806,19183401.2,2826,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,1957.15,-0.00040875763227155026,1,JBCHEPHARM_SEG1,2023-01-13,1957.15,3.0,1957.15,,,-0.00040875763227155026,761.1220617016346
2023-01-16,LAURUSLABS,LAURUSLABS,Laurus Labs,EQ,INE947Q01028,359.15,361.0,353.9,354.55,354.35,357.2,1342911,477663769.95,18113,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,357.2,-0.0074188129899215305,1,LAURUSLABS_SEG1,2023-01-13,357.2,3.0,357.2,,,-0.0074188129899215305,379.48654000606786
2023-01-16,LUPIN,LUPIN,Lupin,EQ,INE326A01037,751.8,760.0,747.15,756.95,752.55,755.75,443945,334489618.05,14097,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,755.75,0.0015878266622559867,1,LUPIN_SEG1,2023-01-13,755.75,3.0,755.75,,,0.0015878266622559867,42.78059871262789
2023-01-16,NATCOPHARM,NATCOPHARM,Natco Pharma,EQ,INE987B01026,558.95,558.95,549.0,549.9,549.3,553.6,126393,69805182.15,5630,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,553.6,-0.0066835260115607475,1,NATCOPHARM_SEG1,2023-01-13,553.6,3.0,553.6,,,-0.0066835260115607475,101.43095068308855
2023-01-16,PEL,PEL,Piramal Enterprises,EQ,INE140A01024,836.85,841.4,828.0,830.45,830.0,837.1,331851,276692932.95,14936,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,837.1,-0.0079440927009915,2,PEL_SEG2,2023-01-13,837.1,3.0,837.1,,,-0.0079440927009915,78.0828357858117
2023-01-16,PFIZER,PFIZER,Pfizer,EQ,INE182A01018,4245.7,4245.7,4125.0,4128.8,4130.0,4214.1,10094,41979834.8,2090,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,4214.1,-0.02024156996749016,1,PFIZER_SEG1,2023-01-13,4214.1,3.0,4214.1,,,-0.02024156996749016,195.4653926628171
2023-01-16,PPLPHARMA,PPLPHARMA,Piramal Pharma,EQ,INE0DK501011,117.3,119.4,115.4,116.45,116.9,117.4,1935195,228268675.9,15244,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,117.4,-0.008091993185689983,1,PPLPHARMA_SEG1,2023-01-13,117.4,3.0,117.4,,,-0.008091993185689983,66.54285714285717
2023-01-16,SANOFI,SANOFI,Sanofi India,EQ,INE058A01010,5670.0,5675.0,5613.05,5659.3,5675.0,5664.9,2814,15910969.95,895,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,5664.9,-0.0009885434870871013,1,SANOFI_SEG1,2023-01-13,5664.9,3.0,5664.9,,,-0.0009885434870871013,165.6701722149927
2023-01-16,STAR,STAR,Strides Pharma Science,EQ,INE939A01011,338.15,340.95,332.0,333.75,333.4,336.45,177575,59578575.85,6716,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,336.45,-0.00802496656263929,2,STAR_SEG2,2023-01-13,336.45,3.0,336.45,,,-0.00802496656263929,52.95468221147496
2023-01-16,SUNPHARMA,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,1031.6,1039.5,1026.1,1035.45,1036.0,1031.6,1437532,1486130739.85,48131,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,1031.6,0.003732066692516689,1,SUNPHARMA_SEG1,2023-01-13,1031.6,3.0,1031.6,,,0.003732066692516689,133.38681584456583
2023-01-16,TORNTPHARM,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1553.55,1575.0,1550.95,1570.25,1568.5,1550.8,48324,75497483.9,5411,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,1550.8,0.012541913850915742,1,TORNTPHARM_SEG1,2023-01-13,1550.8,3.0,1550.8,,,0.012541913850915742,234.12290189959205
2023-01-16,WOCKPHARMA,WOCKPHARMA,Wockhardt,EQ,INE049B01025,224.7,229.95,223.85,226.9,226.7,223.85,495253,112499154.95,8155,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,223.85,0.013625195443377258,1,WOCKPHARMA_SEG1,2023-01-13,223.85,3.0,223.85,,,0.013625195443377258,15.558781591862594
2023-01-16,ZYDUS,ZYDUSLIFE,Zydus Lifesciences,EQ,INE010B01027,442.75,444.05,437.3,439.1,438.05,441.35,408124,179457813.65,9576,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-13,441.35,-0.00509799478871642,1,ZYDUS_SEG1,2023-01-13,441.35,3.0,441.35,,,-0.00509799478871642,141.0473086176426
2023-01-17,ABBOTINDIA,ABBOTINDIA,Abbott India,EQ,INE358A01014,22050.0,22149.9,21612.2,21681.35,21626.0,22041.45,21736,473203601.85,3714,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-16,22041.45,-0.016337400670101254,1,ABBOTINDIA_SEG1,2023-01-16,22041.45,1.0,22041.45,,,-0.016337400670101254,393.5262359717931
2023-01-17,AJANTPHARM,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1180.0,1180.0,1161.0,1169.15,1163.0,1176.65,60149,70360037.35,8255,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-16,1176.65,-0.00637402796073594,1,AJANTPHARM_SEG1,2023-01-16,1176.65,1.0,1176.65,,,-0.00637402796073594,138.49392061807222
2023-01-17,ALKEM,ALKEM,Alkem Laboratories,EQ,INE540L01014,3030.0,3050.2,3008.55,3034.75,3022.05,3039.7,18700,56767675.5,3519,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-16,3039.7,-0.0016284501760041037,1,ALKEM_SEG1,2023-01-16,3039.7,1.0,3039.7,,,-0.0016284501760041037,214.37437933765784
2023-01-17,APLLTD,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,552.2,555.8,550.0,550.85,552.0,552.2,50753,27995109.9,2348,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-16,552.2,-0.0024447663889894944,1,APLLTD_SEG1,2023-01-16,552.2,1.0,552.2,,,-0.0024447663889894944,86.78959606205784
2023-01-17,AUROPHARMA,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,446.0,447.35,438.75,442.8,442.05,446.5,820754,362766326.65,26441,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-16,446.5,-0.008286674132138794,1,AUROPHARMA_SEG1,2023-01-16,446.5,1.0,446.5,,,-0.008286674132138794,52.2531679144559
2023-01-17,BIOCON,BIOCON,Biocon,EQ,INE376G01013,250.45,251.5,247.55,249.35,249.8,250.45,918909,228969352.85,16038,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-16,250.45,-0.004392094230385335,1,BIOCON_SEG1,2023-01-16,250.45,1.0,250.45,,,-0.004392094230385335,292.39886202657743
2023-01-17,CIPLA,CIPLA,Cipla,EQ,INE059A01026,1062.8,1071.1,1053.35,1069.1,1068.9,1059.6,762941,810820869.35,40261,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-16,1059.6,0.008965647414118427,1,CIPLA_SEG1,2023-01-16,1059.6,1.0,1059.6,,,0.008965647414118427,169.51477178909397
2023-01-17,DIVISLAB,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,3340.0,3352.15,3320.05,3347.4,3350.0,3333.2,136458,455199136.45,20704,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-16,3333.2,0.004260170406816366,1,DIVISLAB_SEG1,2023-01-16,3333.2,1.0,3333.2,,,0.004260170406816366,305.39960566445154
2023-01-17,DRREDDY,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01023,4338.95,4359.8,4305.6,4351.75,4351.4,4326.05,155625,674621213.0,23660,LEGACY,2023.0,NONE,,,0.0,1.0,,,,False,,0,2023-01-16,4326.05,0.005940754267750092,1,DRREDDY_SEG1,2023-01-16,4326.05,1.0,4326.05,,,0.005940754267750092,146.8253602826748
